,ip_address,date,hour,minute,seconds,protocol,username,password,status,respsize,timed,label
31,136.133.92.208,22/Jan/2018,15,02,25,GET,help,123456,304,-,4,1
32,30.142.97.121,22/Jan/2018,15,02,25,GET,admin,123456,200,34463,3,1
33,30.142.97.121,22/Jan/2018,15,02,26,POST,admin,123456,200,1073,315,1
34,30.142.97.121,22/Jan/2018,15,02,27,GET,admin,123456,304,-,1,1
35,30.142.97.121,22/Jan/2018,15,02,27,GET,admin,123456,304,-,4,1
36,136.133.92.208,22/Jan/2018,15,02,30,GET,design,123456,200,1040,0,1
37,136.133.92.208,22/Jan/2018,15,02,31,GET,design,123456,200,945,0,1
38,30.142.97.121,22/Jan/2018,15,02,32,GET,economist,123456,200,1040,0,1
39,136.133.92.208,22/Jan/2018,15,02,32,GET,design,123456,200,34463,3,1
40,30.142.97.121,22/Jan/2018,15,02,32,GET,economist,123456,200,945,0,1
41,30.142.97.121,22/Jan/2018,15,02,33,GET,economist,123456,200,34463,0,1
42,136.133.92.208,22/Jan/2018,15,02,34,POST,design,123456,200,1073,1100,1
43,136.133.92.208,22/Jan/2018,15,02,35,GET,design,123456,304,-,6,1
44,136.133.92.208,22/Jan/2018,15,02,35,GET,design,123456,304,-,9,1
45,30.142.97.121,22/Jan/2018,15,02,35,POST,economist,123456,200,1073,411,1
46,30.142.97.121,22/Jan/2018,15,02,35,GET,economist,123456,304,-,1,1
47,30.142.97.121,22/Jan/2018,15,02,35,GET,economist,123456,304,-,6,1
48,136.133.92.208,22/Jan/2018,15,02,39,GET,fin,123456,200,1040,0,1
49,136.133.92.208,22/Jan/2018,15,02,39,GET,fin,123456,200,945,1,1
50,136.133.92.208,22/Jan/2018,15,02,39,GET,fin,123456,200,34463,1,1
51,30.142.97.121,22/Jan/2018,15,02,39,GET,anatol,123456,200,1040,0,1
52,30.142.97.121,22/Jan/2018,15,02,39,GET,anatol,123456,200,945,1,1
53,30.142.97.121,22/Jan/2018,15,02,39,GET,anatol,123456,200,34463,1,1
54,136.133.92.208,22/Jan/2018,15,02,40,POST,fin,123456,200,1073,105,1
55,136.133.92.208,22/Jan/2018,15,02,40,GET,fin,123456,304,-,1,1
56,136.133.92.208,22/Jan/2018,15,02,40,GET,fin,123456,304,-,0,1
57,30.142.97.121,22/Jan/2018,15,02,41,POST,anatol,123456,200,1073,846,1
58,30.142.97.121,22/Jan/2018,15,02,41,GET,anatol,123456,304,-,2,1
59,30.142.97.121,22/Jan/2018,15,02,41,GET,anatol,123456,304,-,6,1
60,136.133.92.208,22/Jan/2018,15,02,45,GET,advert,123456,200,1040,0,1
61,136.133.92.208,22/Jan/2018,15,02,45,GET,advert,123456,200,945,1,1
62,30.142.97.121,22/Jan/2018,15,02,46,GET,post,123456,200,1040,0,1
63,136.133.92.208,22/Jan/2018,15,02,46,GET,advert,123456,200,34463,9,1
64,30.142.97.121,22/Jan/2018,15,02,46,GET,post,123456,200,945,1,1
65,30.142.97.121,22/Jan/2018,15,02,47,GET,post,123456,200,34463,0,1
66,136.133.92.208,22/Jan/2018,15,02,48,POST,advert,123456,200,1073,1004,1
67,136.133.92.208,22/Jan/2018,15,02,49,GET,advert,123456,304,-,1,1
68,136.133.92.208,22/Jan/2018,15,02,49,GET,advert,123456,304,-,3,1
69,30.142.97.121,22/Jan/2018,15,02,49,POST,post,123456,200,1073,474,1
70,30.142.97.121,22/Jan/2018,15,02,50,GET,post,123456,304,-,2,1
71,30.142.97.121,22/Jan/2018,15,02,50,GET,post,123456,304,-,3,1
72,136.133.92.208,22/Jan/2018,15,02,54,GET,alexeev,123456,200,1040,0,1
73,30.142.97.121,22/Jan/2018,15,02,55,GET,thisisjusttestletter,123456,200,1040,0,1
74,136.133.92.208,22/Jan/2018,15,02,55,GET,alexeev,123456,200,945,5,1
75,30.142.97.121,22/Jan/2018,15,02,55,GET,thisisjusttestletter,123456,200,945,2,1
76,136.133.92.208,22/Jan/2018,15,02,55,GET,alexeev,123456,200,34463,6,1
77,30.142.97.121,22/Jan/2018,15,02,55,GET,thisisjusttestletter,123456,200,34463,0,1
78,136.133.92.208,22/Jan/2018,15,02,57,POST,alexeev,123456,200,1073,628,1
79,136.133.92.208,22/Jan/2018,15,02,57,GET,alexeev,123456,304,-,2,1
80,136.133.92.208,22/Jan/2018,15,02,57,GET,alexeev,123456,304,-,154,1
81,30.142.97.121,22/Jan/2018,15,02,58,POST,thisisjusttestletter,123456,200,1073,659,1
82,30.142.97.121,22/Jan/2018,15,02,58,GET,thisisjusttestletter,123456,304,-,1,1
83,30.142.97.121,22/Jan/2018,15,02,58,GET,thisisjusttestletter,123456,304,-,3,1
84,30.142.97.121,22/Jan/2018,15,03,02,GET,advertising,123456,200,1040,1,1
85,136.133.92.208,22/Jan/2018,15,03,02,GET,aleksander,123456,200,1040,0,1
86,30.142.97.121,22/Jan/2018,15,03,03,GET,advertising,123456,200,945,2,1
87,136.133.92.208,22/Jan/2018,15,03,03,GET,aleksander,123456,200,945,2,1
88,136.133.92.208,22/Jan/2018,15,03,04,GET,aleksander,123456,200,34463,1,1
89,30.142.97.121,22/Jan/2018,15,03,04,GET,advertising,123456,200,34463,1,1
90,136.133.92.208,22/Jan/2018,15,03,06,POST,aleksander,123456,200,1073,425,1
91,30.142.97.121,22/Jan/2018,15,03,06,POST,advertising,123456,200,1073,430,1
92,136.133.92.208,22/Jan/2018,15,03,06,GET,aleksander,123456,304,-,1,1
93,136.133.92.208,22/Jan/2018,15,03,06,GET,aleksander,123456,304,-,6,1
94,30.142.97.121,22/Jan/2018,15,03,07,GET,advertising,123456,304,-,13,1
95,30.142.97.121,22/Jan/2018,15,03,07,GET,advertising,123456,304,-,703,1
96,136.133.92.208,22/Jan/2018,15,03,11,GET,buhg,123456,200,1040,2,1
97,30.142.97.121,22/Jan/2018,15,03,11,GET,webmaster,123456,200,1040,1,1
98,136.133.92.208,22/Jan/2018,15,03,11,GET,buhg,123456,200,945,6,1
99,30.142.97.121,22/Jan/2018,15,03,12,GET,webmaster,123456,200,945,2,1
100,136.133.92.208,22/Jan/2018,15,03,12,GET,buhg,123456,200,34463,5,1
101,30.142.97.121,22/Jan/2018,15,03,13,GET,webmaster,123456,200,34463,1,1
102,136.133.92.208,22/Jan/2018,15,03,14,POST,buhg,123456,200,1073,777,1
103,136.133.92.208,22/Jan/2018,15,03,15,GET,buhg,123456,304,-,5,1
104,136.133.92.208,22/Jan/2018,15,03,15,GET,buhg,123456,304,-,7,1
105,30.142.97.121,22/Jan/2018,15,03,15,POST,webmaster,123456,200,1073,492,1
106,30.142.97.121,22/Jan/2018,15,03,15,GET,webmaster,123456,304,-,1,1
107,30.142.97.121,22/Jan/2018,15,03,15,GET,webmaster,123456,304,-,2,1
108,136.133.92.208,22/Jan/2018,15,03,20,GET,business,123456,200,1040,9,1
109,30.142.97.121,22/Jan/2018,15,03,20,GET,petgord34truew,123456,200,1040,1,1
110,136.133.92.208,22/Jan/2018,15,03,20,GET,business,123456,200,945,2,1
111,30.142.97.121,22/Jan/2018,15,03,20,GET,petgord34truew,123456,200,945,1,1
112,30.142.97.121,22/Jan/2018,15,03,20,GET,petgord34truew,123456,200,34463,1,1
113,136.133.92.208,22/Jan/2018,15,03,20,GET,business,123456,200,34463,1,1
114,136.133.92.208,22/Jan/2018,15,03,22,POST,business,123456,200,1073,963,1
115,30.142.97.121,22/Jan/2018,15,03,22,POST,petgord34truew,123456,200,1073,969,1
116,136.133.92.208,22/Jan/2018,15,03,23,GET,business,123456,304,-,2,1
117,136.133.92.208,22/Jan/2018,15,03,23,GET,business,123456,304,-,6,1
118,30.142.97.121,22/Jan/2018,15,03,23,GET,petgord34truew,123456,304,-,13,1
119,30.142.97.121,22/Jan/2018,15,03,23,GET,petgord34truew,123456,304,-,17,1
120,30.142.97.121,22/Jan/2018,15,03,27,GET,catchthismail,123456,200,1040,1,1
121,30.142.97.121,22/Jan/2018,15,03,28,GET,catchthismail,123456,200,945,2,1
122,136.133.92.208,22/Jan/2018,15,03,28,GET,ok,123456,200,1040,1,1
123,30.142.97.121,22/Jan/2018,15,03,28,GET,catchthismail,123456,200,34463,1,1
124,136.133.92.208,22/Jan/2018,15,03,28,GET,ok,123456,200,945,1,1
125,136.133.92.208,22/Jan/2018,15,03,29,GET,ok,123456,200,34463,1,1
126,30.142.97.121,22/Jan/2018,15,03,30,POST,catchthismail,123456,200,1073,897,1
127,30.142.97.121,22/Jan/2018,15,03,30,GET,catchthismail,123456,304,-,1,1
128,30.142.97.121,22/Jan/2018,15,03,30,GET,catchthismail,123456,304,-,3,1
129,136.133.92.208,22/Jan/2018,15,03,31,POST,ok,123456,200,1073,731,1
130,136.133.92.208,22/Jan/2018,15,03,32,GET,ok,123456,304,-,35,1
131,136.133.92.208,22/Jan/2018,15,03,33,GET,ok,123456,304,-,21,1
132,30.142.97.121,22/Jan/2018,15,03,35,GET,www-data,123456,200,1040,0,1
133,30.142.97.121,22/Jan/2018,15,03,35,GET,www-data,123456,200,945,2,1
134,30.142.97.121,22/Jan/2018,15,03,35,GET,www-data,123456,200,34463,1,1
135,30.142.97.121,22/Jan/2018,15,03,36,POST,www-data,123456,200,1073,109,1
136,30.142.97.121,22/Jan/2018,15,03,36,GET,www-data,123456,304,-,1,1
137,30.142.97.121,22/Jan/2018,15,03,36,GET,www-data,123456,304,-,3,1
138,136.133.92.208,22/Jan/2018,15,03,36,GET,root,123456,200,1040,1,1
139,136.133.92.208,22/Jan/2018,15,03,36,GET,root,123456,200,945,0,1
140,136.133.92.208,22/Jan/2018,15,03,36,GET,root,123456,200,34463,0,1
141,136.133.92.208,22/Jan/2018,15,03,37,POST,root,123456,200,1073,452,1
142,136.133.92.208,22/Jan/2018,15,03,38,GET,root,123456,304,-,1,1
143,136.133.92.208,22/Jan/2018,15,03,38,GET,root,123456,304,-,3,1
144,30.142.97.121,22/Jan/2018,15,03,41,GET,baranov,123456,200,1040,1,1
145,30.142.97.121,22/Jan/2018,15,03,41,GET,baranov,123456,200,945,0,1
146,30.142.97.121,22/Jan/2018,15,03,42,GET,baranov,123456,200,34463,1,1
147,136.133.92.208,22/Jan/2018,15,03,44,GET,buh,123456,200,1040,0,1
148,136.133.92.208,22/Jan/2018,15,03,44,GET,buh,123456,200,945,10,1
149,30.142.97.121,22/Jan/2018,15,03,44,POST,baranov,123456,200,1073,748,1
150,30.142.97.121,22/Jan/2018,15,03,45,GET,baranov,123456,304,-,1,1
151,30.142.97.121,22/Jan/2018,15,03,46,GET,baranov,123456,304,-,3,1
152,136.133.92.208,22/Jan/2018,15,03,46,GET,buh,123456,200,34463,1,1
153,136.133.92.208,22/Jan/2018,15,03,47,POST,buh,123456,200,1073,664,1
154,136.133.92.208,22/Jan/2018,15,03,48,GET,buh,123456,304,-,1,1
155,136.133.92.208,22/Jan/2018,15,03,48,GET,buh,123456,304,-,5,1
156,30.142.97.121,22/Jan/2018,15,03,49,GET,rbury,123456,200,1040,1,1
157,30.142.97.121,22/Jan/2018,15,03,50,GET,rbury,123456,200,945,1,1
158,30.142.97.121,22/Jan/2018,15,03,51,GET,rbury,123456,200,34463,0,1
159,30.142.97.121,22/Jan/2018,15,03,53,POST,rbury,123456,200,1073,599,1
160,30.142.97.121,22/Jan/2018,15,03,54,GET,rbury,123456,304,-,2,1
161,30.142.97.121,22/Jan/2018,15,03,54,GET,rbury,123456,304,-,7,1
162,136.133.92.208,22/Jan/2018,15,03,54,GET,iamjustsendingthisleter,123456,200,1040,1,1
163,136.133.92.208,22/Jan/2018,15,03,55,GET,iamjustsendingthisleter,123456,200,945,0,1
164,136.133.92.208,22/Jan/2018,15,03,55,GET,iamjustsendingthisleter,123456,200,34463,1,1
165,136.133.92.208,22/Jan/2018,15,03,57,POST,iamjustsendingthisleter,123456,200,1073,389,1
166,136.133.92.208,22/Jan/2018,15,03,58,GET,iamjustsendingthisleter,123456,304,-,1,1
167,136.133.92.208,22/Jan/2018,15,03,58,GET,iamjustsendingthisleter,123456,304,-,7,1
168,30.142.97.121,22/Jan/2018,15,03,58,GET,art,123456,200,1040,1,1
169,30.142.97.121,22/Jan/2018,15,03,58,GET,art,123456,200,945,1,1
170,30.142.97.121,22/Jan/2018,15,03,58,GET,art,123456,200,34463,0,1
171,30.142.97.121,22/Jan/2018,15,03,58,POST,art,123456,200,1073,105,1
172,30.142.97.121,22/Jan/2018,15,03,58,GET,art,123456,304,-,0,1
173,30.142.97.121,22/Jan/2018,15,03,58,GET,art,123456,304,-,0,1
174,136.133.92.208,22/Jan/2018,15,04,03,GET,buhgalteria,123456,200,1040,1,1
175,30.142.97.121,22/Jan/2018,15,04,03,GET,finance,123456,200,1040,1,1
176,136.133.92.208,22/Jan/2018,15,04,04,GET,buhgalteria,123456,200,945,1,1
177,30.142.97.121,22/Jan/2018,15,04,04,GET,finance,123456,200,945,2,1
178,136.133.92.208,22/Jan/2018,15,04,05,GET,buhgalteria,123456,200,34463,1,1
179,30.142.97.121,22/Jan/2018,15,04,05,GET,finance,123456,200,34463,2,1
180,136.133.92.208,22/Jan/2018,15,04,07,POST,buhgalteria,123456,200,1073,838,1
181,30.142.97.121,22/Jan/2018,15,04,07,POST,finance,123456,200,1073,844,1
182,136.133.92.208,22/Jan/2018,15,04,08,GET,buhgalteria,123456,304,-,1,1
183,136.133.92.208,22/Jan/2018,15,04,08,GET,buhgalteria,123456,304,-,3,1
184,30.142.97.121,22/Jan/2018,15,04,08,GET,finance,123456,304,-,5,1
185,30.142.97.121,22/Jan/2018,15,04,08,GET,finance,123456,304,-,9,1
186,30.142.97.121,22/Jan/2018,15,04,12,GET,hr,123456,200,1040,1,1
187,136.133.92.208,22/Jan/2018,15,04,14,GET,ao,123456,200,1040,0,1
188,30.142.97.121,22/Jan/2018,15,04,14,GET,hr,123456,200,945,10,1
189,136.133.92.208,22/Jan/2018,15,04,14,GET,ao,123456,200,945,2,1
190,30.142.97.121,22/Jan/2018,15,04,14,GET,hr,123456,200,34463,3,1
191,136.133.92.208,22/Jan/2018,15,04,14,GET,ao,123456,200,34463,1,1
192,30.142.97.121,22/Jan/2018,15,04,14,POST,hr,123456,200,1073,103,1
193,136.133.92.208,22/Jan/2018,15,04,14,POST,ao,123456,200,1073,110,1
194,30.142.97.121,22/Jan/2018,15,04,15,GET,hr,123456,304,-,0,1
195,30.142.97.121,22/Jan/2018,15,04,15,GET,hr,123456,304,-,0,1
196,136.133.92.208,22/Jan/2018,15,04,15,GET,ao,123456,304,-,1,1
197,136.133.92.208,22/Jan/2018,15,04,15,GET,ao,123456,304,-,8,1
198,30.142.97.121,22/Jan/2018,15,04,19,GET,monkey,123456,200,1040,1,1
199,30.142.97.121,22/Jan/2018,15,04,19,GET,monkey,123456,200,945,1,1
200,136.133.92.208,22/Jan/2018,15,04,20,GET,mike,123456,200,1040,0,1
201,30.142.97.121,22/Jan/2018,15,04,20,GET,monkey,123456,200,34463,4,1
202,136.133.92.208,22/Jan/2018,15,04,21,GET,mike,123456,200,945,1,1
203,136.133.92.208,22/Jan/2018,15,04,21,GET,mike,123456,200,34463,0,1
204,30.142.97.121,22/Jan/2018,15,04,22,POST,monkey,123456,200,1073,657,1
205,30.142.97.121,22/Jan/2018,15,04,23,GET,monkey,123456,304,-,1,1
206,30.142.97.121,22/Jan/2018,15,04,23,GET,monkey,123456,304,-,11,1
207,136.133.92.208,22/Jan/2018,15,04,23,POST,mike,123456,200,1073,516,1
208,136.133.92.208,22/Jan/2018,15,04,24,GET,mike,123456,304,-,1,1
209,136.133.92.208,22/Jan/2018,15,04,24,GET,mike,123456,304,-,7,1
210,30.142.97.121,22/Jan/2018,15,04,27,GET,company,123456,200,1040,1,1
211,30.142.97.121,22/Jan/2018,15,04,27,GET,company,123456,200,945,1,1
212,30.142.97.121,22/Jan/2018,15,04,28,GET,company,123456,200,34463,1,1
213,136.133.92.208,22/Jan/2018,15,04,28,GET,personal,123456,200,1040,1,1
214,136.133.92.208,22/Jan/2018,15,04,28,GET,personal,123456,200,945,1,1
215,136.133.92.208,22/Jan/2018,15,04,28,GET,personal,123456,200,34463,1,1
216,30.142.97.121,22/Jan/2018,15,04,29,POST,company,123456,200,1073,107,1
217,30.142.97.121,22/Jan/2018,15,04,29,GET,company,123456,304,-,1,1
218,30.142.97.121,22/Jan/2018,15,04,29,GET,company,123456,304,-,3,1
219,136.133.92.208,22/Jan/2018,15,04,29,POST,personal,123456,200,1073,108,1
220,136.133.92.208,22/Jan/2018,15,04,29,GET,personal,123456,304,-,0,1
221,136.133.92.208,22/Jan/2018,15,04,29,GET,personal,123456,304,-,0,1
222,30.142.97.121,22/Jan/2018,15,04,34,GET,anna,123456,200,1040,1,1
223,136.133.92.208,22/Jan/2018,15,04,34,GET,ftp,123456,200,1040,1,1
224,30.142.97.121,22/Jan/2018,15,04,34,GET,anna,123456,200,945,5,1
225,136.133.92.208,22/Jan/2018,15,04,35,GET,ftp,123456,200,945,1,1
226,30.142.97.121,22/Jan/2018,15,04,35,GET,anna,123456,200,34463,3,1
227,136.133.92.208,22/Jan/2018,15,04,35,GET,ftp,123456,200,34463,0,1
228,30.142.97.121,22/Jan/2018,15,04,37,POST,anna,123456,200,1073,419,1
229,30.142.97.121,22/Jan/2018,15,04,37,GET,anna,123456,304,-,4,1
230,30.142.97.121,22/Jan/2018,15,04,37,GET,anna,123456,304,-,6,1
231,136.133.92.208,22/Jan/2018,15,04,37,POST,ftp,123456,200,1073,532,1
232,136.133.92.208,22/Jan/2018,15,04,38,GET,ftp,123456,304,-,1,1
233,136.133.92.208,22/Jan/2018,15,04,38,GET,ftp,123456,304,-,3,1
234,30.142.97.121,22/Jan/2018,15,04,42,GET,direktor,123456,200,1040,1,1
235,30.142.97.121,22/Jan/2018,15,04,42,GET,direktor,123456,200,945,1,1
236,30.142.97.121,22/Jan/2018,15,04,43,GET,direktor,123456,200,34463,1,1
237,136.133.92.208,22/Jan/2018,15,04,43,GET,alla,123456,200,1040,0,1
238,136.133.92.208,22/Jan/2018,15,04,44,GET,alla,123456,200,945,1,1
239,136.133.92.208,22/Jan/2018,15,04,45,GET,alla,123456,200,34463,2,1
240,30.142.97.121,22/Jan/2018,15,04,45,POST,direktor,123456,200,1073,1066,1
241,30.142.97.121,22/Jan/2018,15,04,45,GET,direktor,123456,304,-,1,1
242,30.142.97.121,22/Jan/2018,15,04,45,GET,direktor,123456,304,-,3,1
243,136.133.92.208,22/Jan/2018,15,04,45,POST,alla,123456,200,1073,107,1
244,136.133.92.208,22/Jan/2018,15,04,45,GET,alla,123456,304,-,1,1
245,136.133.92.208,22/Jan/2018,15,04,45,GET,alla,123456,304,-,1,1
246,30.142.97.121,22/Jan/2018,15,04,49,GET,sekretar,123456,200,1040,1,1
247,30.142.97.121,22/Jan/2018,15,04,49,GET,sekretar,123456,200,945,1,1
248,136.133.92.208,22/Jan/2018,15,04,50,GET,123456,123456,200,1040,1,1
249,30.142.97.121,22/Jan/2018,15,04,50,GET,sekretar,123456,200,34463,3,1
250,136.133.92.208,22/Jan/2018,15,04,51,GET,123456,123456,200,945,1,1
251,136.133.92.208,22/Jan/2018,15,04,51,GET,123456,123456,200,34463,1,1
252,30.142.97.121,22/Jan/2018,15,04,52,POST,sekretar,123456,200,1073,551,1
253,30.142.97.121,22/Jan/2018,15,04,53,GET,sekretar,123456,304,-,1,1
254,30.142.97.121,22/Jan/2018,15,04,53,GET,sekretar,123456,304,-,3,1
255,136.133.92.208,22/Jan/2018,15,04,53,POST,123456,123456,200,1073,452,1
256,136.133.92.208,22/Jan/2018,15,04,54,GET,123456,123456,304,-,1,1
257,136.133.92.208,22/Jan/2018,15,04,54,GET,123456,123456,304,-,2,1
258,30.142.97.121,22/Jan/2018,15,04,57,GET,bank,123456,200,1040,0,1
259,30.142.97.121,22/Jan/2018,15,04,57,GET,bank,123456,200,945,1,1
260,30.142.97.121,22/Jan/2018,15,04,58,GET,bank,123456,200,34463,1,1
261,136.133.92.208,22/Jan/2018,15,04,58,GET,accounting,123456,200,1040,1,1
262,136.133.92.208,22/Jan/2018,15,04,59,GET,accounting,123456,200,945,7,1
263,30.142.97.121,22/Jan/2018,15,04,59,POST,bank,123456,200,1073,14,1
264,30.142.97.121,22/Jan/2018,15,04,59,GET,bank,123456,304,-,1,1
265,30.142.97.121,22/Jan/2018,15,04,59,GET,bank,123456,304,-,3,1
266,136.133.92.208,22/Jan/2018,15,04,59,GET,accounting,123456,200,34463,3,1
267,136.133.92.208,22/Jan/2018,15,05,01,POST,accounting,123456,200,1073,652,1
268,136.133.92.208,22/Jan/2018,15,05,01,GET,accounting,123456,304,-,1,1
269,136.133.92.208,22/Jan/2018,15,05,01,GET,accounting,123456,304,-,6,1
270,30.142.97.121,22/Jan/2018,15,05,04,GET,er,123456,200,1040,0,1
271,30.142.97.121,22/Jan/2018,15,05,04,GET,er,123456,200,945,1,1
272,30.142.97.121,22/Jan/2018,15,05,05,GET,er,123456,200,34463,1,1
273,136.133.92.208,22/Jan/2018,15,05,06,GET,fabrika,123456,200,1040,1,1
274,136.133.92.208,22/Jan/2018,15,05,07,GET,fabrika,123456,200,945,1,1
275,30.142.97.121,22/Jan/2018,15,05,07,POST,er,123456,200,1073,1166,1
276,30.142.97.121,22/Jan/2018,15,05,07,GET,er,123456,304,-,1,1
277,30.142.97.121,22/Jan/2018,15,05,07,GET,er,123456,304,-,6,1
278,136.133.92.208,22/Jan/2018,15,05,07,GET,fabrika,123456,200,34463,1,1
279,136.133.92.208,22/Jan/2018,15,05,08,POST,fabrika,123456,200,1073,453,1
280,136.133.92.208,22/Jan/2018,15,05,08,GET,fabrika,123456,304,-,1,1
281,136.133.92.208,22/Jan/2018,15,05,08,GET,fabrika,123456,304,-,3,1
282,30.142.97.121,22/Jan/2018,15,05,12,GET,office,123456,200,1040,0,1
283,30.142.97.121,22/Jan/2018,15,05,12,GET,office,123456,200,945,0,1
284,30.142.97.121,22/Jan/2018,15,05,12,GET,office,123456,200,34463,16,1
285,136.133.92.208,22/Jan/2018,15,05,14,GET,bobrov,123456,200,1040,1,1
286,136.133.92.208,22/Jan/2018,15,05,14,GET,bobrov,123456,200,945,7,1
287,30.142.97.121,22/Jan/2018,15,05,14,POST,office,123456,200,1073,608,1
288,30.142.97.121,22/Jan/2018,15,05,15,GET,office,123456,304,-,0,1
289,30.142.97.121,22/Jan/2018,15,05,15,GET,office,123456,304,-,3,1
290,136.133.92.208,22/Jan/2018,15,05,15,GET,bobrov,123456,200,34463,4,1
291,136.133.92.208,22/Jan/2018,15,05,17,POST,bobrov,123456,200,1073,427,1
292,136.133.92.208,22/Jan/2018,15,05,17,GET,bobrov,123456,304,-,0,1
293,136.133.92.208,22/Jan/2018,15,05,17,GET,bobrov,123456,304,-,2,1
294,30.142.97.121,22/Jan/2018,15,05,19,GET,glavbux,123456,200,1040,2,1
295,30.142.97.121,22/Jan/2018,15,05,20,GET,glavbux,123456,200,945,1,1
296,30.142.97.121,22/Jan/2018,15,05,20,GET,glavbux,123456,200,34463,1,1
297,30.142.97.121,22/Jan/2018,15,05,22,POST,glavbux,123456,200,1073,893,1
298,30.142.97.121,22/Jan/2018,15,05,22,GET,glavbux,123456,304,-,1,1
299,30.142.97.121,22/Jan/2018,15,05,22,GET,glavbux,123456,304,-,3,1
300,136.133.92.208,22/Jan/2018,15,05,23,GET,edu,123456,200,1040,1,1
301,136.133.92.208,22/Jan/2018,15,05,23,GET,edu,123456,200,945,1,1
302,136.133.92.208,22/Jan/2018,15,05,24,GET,edu,123456,200,34463,2,1
303,136.133.92.208,22/Jan/2018,15,05,26,POST,edu,123456,200,1073,682,1
304,136.133.92.208,22/Jan/2018,15,05,26,GET,edu,123456,304,-,1,1
305,136.133.92.208,22/Jan/2018,15,05,26,GET,edu,123456,304,-,3,1
306,30.142.97.121,22/Jan/2018,15,05,27,GET,support,123456,200,1040,0,1
307,30.142.97.121,22/Jan/2018,15,05,27,GET,support,123456,200,945,1,1
308,30.142.97.121,22/Jan/2018,15,05,27,GET,support,123456,200,34463,1,1
309,30.142.97.121,22/Jan/2018,15,05,28,POST,support,123456,200,1073,284,1
310,30.142.97.121,22/Jan/2018,15,05,29,GET,support,123456,304,-,1,1
311,30.142.97.121,22/Jan/2018,15,05,29,GET,support,123456,304,-,2,1
312,136.133.92.208,22/Jan/2018,15,05,32,GET,qwerty,123456,200,1040,1,1
313,136.133.92.208,22/Jan/2018,15,05,32,GET,qwerty,123456,200,945,1,1
314,30.142.97.121,22/Jan/2018,15,05,33,GET,user,123456,200,1040,0,1
315,136.133.92.208,22/Jan/2018,15,05,33,GET,qwerty,123456,200,34463,3,1
316,30.142.97.121,22/Jan/2018,15,05,34,GET,user,123456,200,945,0,1
317,30.142.97.121,22/Jan/2018,15,05,34,GET,user,123456,200,34463,1,1
318,136.133.92.208,22/Jan/2018,15,05,35,POST,qwerty,123456,200,1073,484,1
319,136.133.92.208,22/Jan/2018,15,05,36,GET,qwerty,123456,304,-,1,1
320,136.133.92.208,22/Jan/2018,15,05,36,GET,qwerty,123456,304,-,3,1
